areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021-05-29,2747,3910803
nation,England,E92000001,2021-05-28,3434,3908214
nation,England,E92000001,2021-05-27,2936,3904934
nation,England,E92000001,2021-05-26,2540,3902160
nation,England,E92000001,2021-05-25,2081,3899813
nation,England,E92000001,2021-05-24,1972,3897815
nation,England,E92000001,2021-05-23,1734,3895920
nation,England,E92000001,2021-05-22,2242,3894329
nation,England,E92000001,2021-05-21,2303,3892258
nation,England,E92000001,2021-05-20,2307,3890081
nation,England,E92000001,2021-05-19,2151,3887954
nation,England,E92000001,2021-05-18,2008,3886364
nation,England,E92000001,2021-05-17,1645,3889132
nation,England,E92000001,2021-05-16,1471,3887487
nation,England,E92000001,2021-05-15,1614,3886016
nation,England,E92000001,2021-05-14,1828,3884402
nation,England,E92000001,2021-05-13,2229,3882574
nation,England,E92000001,2021-05-12,1804,3880345
nation,England,E92000001,2021-05-11,2117,3878541
nation,England,E92000001,2021-05-10,2009,3876424
nation,England,E92000001,2021-05-09,1418,3874415
nation,England,E92000001,2021-05-08,1742,3872997
nation,England,E92000001,2021-05-07,2142,3871255
nation,England,E92000001,2021-05-06,2194,3869113
nation,England,E92000001,2021-05-05,1906,3866919
nation,England,E92000001,2021-05-04,1659,3865013
nation,England,E92000001,2021-05-03,1453,3863354
nation,England,E92000001,2021-05-02,1377,3861901
nation,England,E92000001,2021-05-01,1642,3860524
nation,England,E92000001,2021-04-30,2046,3858882
nation,England,E92000001,2021-04-29,2103,3856836
nation,England,E92000001,2021-04-28,1829,3854733
nation,England,E92000001,2021-04-27,2410,3852904
nation,England,E92000001,2021-04-26,1752,3850494
nation,England,E92000001,2021-04-25,1401,3848742
nation,England,E92000001,2021-04-24,1804,3847341
nation,England,E92000001,2021-04-23,2277,3845537
nation,England,E92000001,2021-04-22,2315,3843260
nation,England,E92000001,2021-04-21,1943,3840945
nation,England,E92000001,2021-04-20,2169,3839002
nation,England,E92000001,2021-04-19,2550,3836833
nation,England,E92000001,2021-04-18,1495,3834283
nation,England,E92000001,2021-04-17,1897,3832788
nation,England,E92000001,2021-04-16,2225,3830891
nation,England,E92000001,2021-04-15,2171,3828666
nation,England,E92000001,2021-04-14,2054,3826495
nation,England,E92000001,2021-04-13,2070,3824441
nation,England,E92000001,2021-04-12,3222,3822371
nation,England,E92000001,2021-04-11,1338,3819149
nation,England,E92000001,2021-04-10,2032,3817811
nation,England,E92000001,2021-04-09,2638,3815779
nation,England,E92000001,2021-04-08,2486,3821151
