Country,date,proportion,cases,alpha_conv,wildtype_conv,phi
Northern Ireland,2021-03-21,1,141,198.919895436594,2.90871293777051,0.990943682681628
Northern Ireland,2021-03-22,1,143,195.178051518277,2.46326596881667,0.992173850803083
Northern Ireland,2021-03-23,1,149,191.610277189949,2.07702688634342,0.993270683515344
Northern Ireland,2021-03-24,1,146,188.184105499333,1.74776782462175,0.994228786357588
Northern Ireland,2021-03-25,1,145,184.881558450532,1.46823015562076,0.995061099100995
Northern Ireland,2021-03-26,1,142,181.691952091414,1.23088460378446,0.995783746650778
Northern Ireland,2021-03-27,1,139,178.620480448151,1.03068926233418,0.996406537772067
Northern Ireland,2021-03-28,1,136,175.67392443404,0.862552673812164,0.996940660675495
Northern Ireland,2021-03-29,1,125,172.856984491002,0.721824869435502,0.997396887518646
Northern Ireland,2021-03-30,1,115,170.176462839405,0.604886980051365,0.997783381122152
Northern Ireland,2021-03-31,1,107,167.630931786048,0.504784708357701,0.998121481609809
Northern Ireland,2021-04-01,1,91,165.200679102699,0.4191587107874,0.998416717071665
Northern Ireland,2021-04-02,1,94,162.855819914093,0.346092321983047,0.998673545845004
Northern Ireland,2021-04-03,1,81,160.55022309311,0.283704353448049,0.998896796263011
Northern Ireland,2021-04-04,1,76,158.232436897391,0.230820067253128,0.999089117638239
Northern Ireland,2021-04-05,1,74,155.844164142764,0.186122183932416,0.999254129269669
Northern Ireland,2021-04-06,1,75,153.329191814228,0.148446566580745,0.999395268464108
Northern Ireland,2021-04-07,1,84,150.636589050138,0.117445173457354,0.999512950453393
Northern Ireland,2021-04-08,1,97,147.731513226163,0.092031118919216,0.999610800285493
Northern Ireland,2021-04-09,1,98,144.601079554565,0.0714528221674307,0.999691259385825
Northern Ireland,2021-04-10,1,106,141.256353664167,0.0546902618747057,0.999758077116398
Northern Ireland,2021-04-11,1,107,137.738323647572,0.0408294301824427,0.999814767115334
Northern Ireland,2021-04-12,1,116,134.118486832304,0.0296222761608176,0.999861977511825
Northern Ireland,2021-04-13,1,116,130.478927472084,0.0203762487179037,0.999902406366872
Northern Ireland,2021-04-14,1,110,126.916136896054,0.0134664178106619,0.999933688865505
Northern Ireland,2021-04-15,1,109,123.51920705079,0.00834966076762053,0.999957752987274
Northern Ireland,2021-04-16,1,106,120.365801652528,0.00456692788729619,0.999976286767462
Northern Ireland,2021-04-17,1,108,117.520368957467,0.0020663920565766,0.999989010578727
Northern Ireland,2021-04-18,1,111,115.020696773727,0.000634390820763287,0.999996552856074
Northern Ireland,2021-04-19,1,105,112.87670327999,0,1
Northern Ireland,2021-04-20,1,101,111.082954074396,0,1
Northern Ireland,2021-04-21,1,98,109.620536786301,0,1
Northern Ireland,2021-04-22,1,97,108.458659188298,0,1
Northern Ireland,2021-04-23,1,96,107.55667136062,0,1
Northern Ireland,2021-04-24,1,94,106.863946790191,0,1
Northern Ireland,2021-04-25,1,91,106.330336276144,0,1
Northern Ireland,2021-04-26,1,88,105.905222796539,0,1
Northern Ireland,2021-04-27,1,90,105.545193374254,0,1
Northern Ireland,2021-04-28,1,92,105.207946008402,0,1
Northern Ireland,2021-04-29,1,91,104.856575173151,0,1
Northern Ireland,2021-04-30,1,90,104.46463842821,0,1
Northern Ireland,2021-05-01,1,86,104.01591409371,0,1
Northern Ireland,2021-05-02,1,86,103.501461016971,0,1
Northern Ireland,2021-05-03,1,87,102.925376532263,0,1
Northern Ireland,2021-05-04,1,81,102.286333144414,0,1
Northern Ireland,2021-05-05,1,80,101.589247128363,0,1
Northern Ireland,2021-05-06,1,84,100.841084874686,0,1
Northern Ireland,2021-05-07,1,86,100.04507206447,0,1
Northern Ireland,2021-05-08,1,87,99.2047811135503,0,1
Northern Ireland,2021-05-09,1,89,98.3268739001752,0,1
Northern Ireland,2021-05-10,1,88,97.4184379193195,0,1
Northern Ireland,2021-05-11,1,93,96.4956770352341,0,1
Northern Ireland,2021-05-12,1,81,95.5764306349136,0,1
Northern Ireland,2021-05-13,1,83,94.6777373845508,0,1
Northern Ireland,2021-05-14,1,83,93.8188502027124,0,1
Northern Ireland,2021-05-15,1,86,93.0113768484241,0,1
Northern Ireland,2021-05-16,1,85,92.2583872784782,0,1
Northern Ireland,2021-05-17,1,83,91.5599059336465,0,1
Northern Ireland,2021-05-18,1,82,90.9125501409015,0,1
Northern Ireland,2021-05-19,1,93,90.3125346758761,0,1
Northern Ireland,2021-05-20,1,89,89.7573654741938,0,1
Northern Ireland,2021-05-21,1,85,89.2432423974192,0,1
Northern Ireland,2021-05-22,1,81,88.7717836227462,0,1
Northern Ireland,2021-05-23,1,75,88.346688982596,0,1
Northern Ireland,2021-05-24,1,74,87.9693359415734,0,1
Northern Ireland,2021-05-25,1,73,87.6361043281734,0,1
Northern Ireland,2021-05-26,1,71,87.333428024524,0,1
Northern Ireland,2021-05-27,1,69,87.0416049063125,0,1
Northern Ireland,2021-05-28,1,67,86.7401952175663,0,1
Northern Ireland,2021-05-29,1,64,86.4038760673071,0,1
Northern Ireland,2021-05-30,1,66,86.0161123618945,0,1
Northern Ireland,2021-05-31,1,66,85.5584024318063,0,1
Northern Ireland,2021-06-01,1,65,85.0172383908341,0,1
Northern Ireland,2021-06-02,1,69,84.3849739414202,0,1
Northern Ireland,2021-06-03,1,70,83.6597263651499,0,1
Northern Ireland,2021-06-04,1,72,82.8472150288929,0,1
Northern Ireland,2021-06-05,1,76,81.9632388718865,0,1
Northern Ireland,2021-06-06,1,79,81.0262576296627,0,1
Northern Ireland,2021-06-07,1,83,80.0628101792928,0,1
Northern Ireland,2021-06-08,1,90,79.1009913450512,0,1
Northern Ireland,2021-06-09,1,92,78.1753826167056,0,1
Northern Ireland,2021-06-10,1,92,77.3221334194562,0,1
Northern Ireland,2021-06-11,1,97,76.5768222812591,0,1
Northern Ireland,2021-06-12,1,101,75.9747983011907,0,1
Northern Ireland,2021-06-13,1,107,75.5450112147372,0,1
Northern Ireland,2021-06-14,1,117,75.3113581763764,0,1
Northern Ireland,2021-06-15,1,125,75.2943959586382,0,1
Northern Ireland,2021-06-16,1,132,75.5097757701275,0,1
Northern Ireland,2021-06-17,1,140,75.974051116416,0,1
Northern Ireland,2021-06-18,1,147,76.7056885062594,0,1
Northern Ireland,2021-06-19,1,157,77.7250655492171,0,1
Northern Ireland,2021-06-20,1,164,79.0528684227207,0,1
Northern Ireland,2021-06-21,1,166,80.7085985517719,0,1
Northern Ireland,2021-06-22,1,174,82.7095987273442,0,1
Northern Ireland,2021-06-23,1,194,85.0679036385188,0,1
Northern Ireland,2021-06-24,1,213,87.7891507869658,0,1
Northern Ireland,2021-06-25,1,224,90.8744290142561,0,1
Northern Ireland,2021-06-26,1,237,94.3272816868906,0,1
Northern Ireland,2021-06-27,1,264,98.1605008721911,0,1
Northern Ireland,2021-06-28,1,282,102.393481637158,0,1
Northern Ireland,2021-06-29,1,298,107.053477905648,0,1
Northern Ireland,2021-06-30,1,321,112.178406978423,0,1
Northern Ireland,2021-07-01,1,360,117.811210384937,0,1
Northern Ireland,2021-07-02,1,390,123.998459795303,0,1
Northern Ireland,2021-07-03,1,410,130.792760218858,0,1
Northern Ireland,2021-07-04,1,437,138.256745190379,0,1
Northern Ireland,2021-07-05,1,480,146.461981643717,0,1
Northern Ireland,2021-07-06,1,518,155.482270441443,0,1
Northern Ireland,2021-07-07,1,516,165.387455608995,0,1
Northern Ireland,2021-07-08,1,527,176.252187590018,0,1
Northern Ireland,2021-07-09,1,542,188.139396149539,0,1
Northern Ireland,2021-07-10,1,555,201.088882404073,0,1
Northern Ireland,2021-07-11,1,565,215.098119213666,0,1
Northern Ireland,2021-07-12,1,630,230.1216488635,0,1
Northern Ireland,2021-07-13,1,741,246.073623603855,0,1
Northern Ireland,2021-07-14,1,877,262.847092580258,0,1
Northern Ireland,2021-07-15,1,868,280.361787916601,0,1
Northern Ireland,2021-07-16,1,1046,298.636802599338,0,1
Northern Ireland,2021-07-17,1,1136,317.808128778304,0,1
Northern Ireland,2021-07-18,1,1327,338.109209023912,0,1
Northern Ireland,2021-07-19,1,1376,359.871628179928,0,1
Northern Ireland,2021-07-20,1,1370,383.520704200774,0,1
Northern Ireland,2021-07-21,1,1387,409.560793952317,0,1
Northern Ireland,2021-07-22,1,1491,438.489653579349,0,1
Northern Ireland,2021-07-23,1,1328,470.686036063445,0,1
Northern Ireland,2021-07-24,1,1376,506.350038480073,0,1
Northern Ireland,2021-07-25,1,1323,545.472487665963,0,1
Northern Ireland,2021-07-26,1,1329,587.784426078692,0,1
Northern Ireland,2021-07-27,1,1295,632.779473331618,0,1
Northern Ireland,2021-07-28,1,1246,679.763524808517,0,1
Northern Ireland,2021-07-29,1,1218,727.923621541636,0,1
Northern Ireland,2021-07-30,1,1252,776.389074853113,0,1
Northern Ireland,2021-07-31,1,1196,824.275437400956,0,1
Northern Ireland,2021-08-01,1,1116,870.743293352717,0,1
Northern Ireland,2021-08-02,1,1140,915.055714863376,0,1
Northern Ireland,2021-08-03,1,1188,956.584107644982,0,1
Northern Ireland,2021-08-04,1,1212,994.802302040035,0,1
Northern Ireland,2021-08-05,1,1221,1029.32306264918,0,1
Northern Ireland,2021-08-06,1,1243,1059.93996666654,0,1
Northern Ireland,2021-08-07,1,1275,1086.63807013666,0,1
Northern Ireland,2021-08-08,1,1336,1109.5756485822,0,1
Northern Ireland,2021-08-09,1,1332,1129.05160110008,0,1
Northern Ireland,2021-08-10,1,1325,1145.47948357958,0,1
Northern Ireland,2021-08-11,1,1338,1159.35882232892,0,1
Northern Ireland,2021-08-12,1,1361,1171.21839801487,0,1
Northern Ireland,2021-08-13,1,1401,1181.56136798784,0,1
Northern Ireland,2021-08-14,1,1438,1190.83661938789,0,1
Northern Ireland,2021-08-15,1,1420,1199.43413663295,0,1
Northern Ireland,2021-08-16,1,1471,1207.69854631322,0,1
Northern Ireland,2021-08-17,1,1615,1215.93021250829,0,1
Northern Ireland,2021-08-18,1,1640,1224.3752543868,0,1
Northern Ireland,2021-08-19,1,1667,1233.25899570115,0,1
Northern Ireland,2021-08-20,1,1669,1242.83913719664,0,1
Northern Ireland,2021-08-21,1,1681,1253.39941031271,0,1
Northern Ireland,2021-08-22,1,1742,1265.20590671937,0,1
Northern Ireland,2021-08-23,1,1683,1278.46139728432,0,1
Northern Ireland,2021-08-24,1,1608,1293.29203441033,0,1
Northern Ireland,2021-08-25,1,1582,1309.73496784146,0,1
Northern Ireland,2021-08-26,1,1545,1327.69985840633,0,1
Northern Ireland,2021-08-27,1,1536,1346.93733353473,0,1
Northern Ireland,2021-08-28,1,1489,1367.05724271783,0,1
Northern Ireland,2021-08-29,1,1446,1387.56610271458,0,1
Northern Ireland,2021-08-30,1,1338,1407.9169727911,0,1
Northern Ireland,2021-08-31,1,1248,1427.54896616817,0,1
Northern Ireland,2021-09-01,1,1303,1445.90673552481,0,1
Northern Ireland,2021-09-02,1,1304,1462.43338972251,0,1
Northern Ireland,2021-09-03,1,1376,1476.57968978914,0,1
Northern Ireland,2021-09-04,1,1438,1487.89756776876,0,1
Northern Ireland,2021-09-05,1,1400,1496.1142781757,0,1
Northern Ireland,2021-09-06,1,1549,1501.1883571,0,1
Northern Ireland,2021-09-07,1,1612,1503.30007080047,0,1
Northern Ireland,2021-09-08,1,1556,1502.82754897265,0,1
Northern Ireland,2021-09-09,1,1527,1500.33652717735,0,1
Northern Ireland,2021-09-10,1,1447,1496.54606067522,0,1
Northern Ireland,2021-09-11,1,1424,1492.11345985263,0,1
Northern Ireland,2021-09-12,1,1438,1487.63720853036,0,1
Northern Ireland,2021-09-13,1,1329,1483.48755504891,0,1
Northern Ireland,2021-09-14,1,1265,1479.88280303792,0,1
Northern Ireland,2021-09-15,1,1215,1476.84731911231,0,1
Northern Ireland,2021-09-16,1,1194,1474.22141920408,0,1
Northern Ireland,2021-09-17,1,1169,1471.68841446531,0,1
Northern Ireland,2021-09-18,1,1105,1468.90203971011,0,1
Northern Ireland,2021-09-19,1,1070,1465.39422047712,0,1
Northern Ireland,2021-09-20,1,1084,1460.78189125835,0,1
Northern Ireland,2021-09-21,1,1054,1454.69603708906,0,1
Northern Ireland,2021-09-22,1,1061,1446.85988955264,0,1
Northern Ireland,2021-09-23,1,1080,1437.09383961378,0,1
Northern Ireland,2021-09-24,1,1063,1425.32581836235,0,1
Northern Ireland,2021-09-25,1,1053,1411.5979698675,0,1
Northern Ireland,2021-09-26,1,1090,1396.09641575788,0,1
Northern Ireland,2021-09-27,1,1090,1379.07902008097,0,1
Northern Ireland,2021-09-28,1,1091,1360.84041833438,0,1
Northern Ireland,2021-09-29,1,1073,1341.73903570838,0,1
Northern Ireland,2021-09-30,1,1055,1322.16514716976,0,1
Northern Ireland,2021-10-01,1,1080,1302.49766310751,0,1
Northern Ireland,2021-10-02,1,1099,1283.06759441313,0,1
Northern Ireland,2021-10-03,1,1102,1264.14775585872,0,1
Northern Ireland,2021-10-04,1,1122,1245.95869029253,0,1
Northern Ireland,2021-10-05,1,1156,1228.70303628526,0,1
Northern Ireland,2021-10-06,1,1196,1212.54178470117,0,1
Northern Ireland,2021-10-07,1,1228,1197.61388122288,0,1
Northern Ireland,2021-10-08,1,1232,1184.05785514326,0,1
Northern Ireland,2021-10-09,1,1242,1172.01905364653,0,1
Northern Ireland,2021-10-10,1,1261,1161.6489402587,0,1
Northern Ireland,2021-10-11,1,1261,1153.08852031178,0,1
Northern Ireland,2021-10-12,1,1271,1146.41699363073,0,1
Northern Ireland,2021-10-13,1,1263,1141.66341949725,0,1
Northern Ireland,2021-10-14,1,1242,1138.84205634607,0,1
Northern Ireland,2021-10-15,1,1239,1137.88431741458,0,1
Northern Ireland,2021-10-16,1,1252,1138.6657437352,0,1
Northern Ireland,2021-10-17,1,1245,1140.99374096033,0,1
Northern Ireland,2021-10-18,1,1209,1144.62393109952,0,1
Northern Ireland,2021-10-19,1,1210,1149.32261361893,0,1
Northern Ireland,2021-10-20,1,1225,1154.82401009103,0,1
Northern Ireland,2021-10-21,1,1238,1160.8428938225,0,1
Northern Ireland,2021-10-22,1,1228,1167.11526717995,0,1
Northern Ireland,2021-10-23,1,1193,1173.40436441072,0,1
Northern Ireland,2021-10-24,1,1174,1179.53560368373,0,1
Northern Ireland,2021-10-25,1,1185,1185.36643784792,0,1
Northern Ireland,2021-10-26,1,1180,1190.78534745222,0,1
Northern Ireland,2021-10-27,1,1163,1195.67409413895,0,1
Northern Ireland,2021-10-28,1,1155,1199.91150165541,0,1
Northern Ireland,2021-10-29,1,1144,1203.43986855631,0,1
Northern Ireland,2021-10-30,1,1143,1206.19743118447,0,1
Northern Ireland,2021-10-31,1,1101,1208.15612978486,0,1
Northern Ireland,2021-11-01,1,1152,1209.31916645681,0,1
Northern Ireland,2021-11-02,1,1130,1209.64680610845,0,1
Northern Ireland,2021-11-03,1,1128,1209.16397638581,0,1
Northern Ireland,2021-11-04,1,1132,1207.92495547829,0,1
Northern Ireland,2021-11-05,1,1144,1205.98051644076,0,1
Northern Ireland,2021-11-06,1,1160,1203.41659222076,0,1
Northern Ireland,2021-11-07,1,1270,1200.31686776889,0,1
Northern Ireland,2021-11-08,1,1268,1196.79213518063,0,1
Northern Ireland,2021-11-09,1,1257,1193.02451269565,0,1
Northern Ireland,2021-11-10,1,1344,1189.23075872855,0,1
Northern Ireland,2021-11-11,1,1393,1185.67982893723,0,1
Northern Ireland,2021-11-12,1,1454,1182.65122351884,0,1
Northern Ireland,2021-11-13,1,1521,1180.44473583392,0,1
Northern Ireland,2021-11-14,1,1533,1179.38154624292,0,1
Northern Ireland,2021-11-15,1,1564,1179.7816538173,0,1
Northern Ireland,2021-11-16,1,1651,1181.95782546632,0,1
Northern Ireland,2021-11-17,1,1656,1186.20035774702,0,1
Northern Ireland,2021-11-18,1,1660,1192.72515192451,0,1
Northern Ireland,2021-11-19,1,1662,1201.6960147358,0,1
Northern Ireland,2021-11-20,1,1630,1213.20842540166,0,1
Northern Ireland,2021-11-21,1,1642,1227.24794657601,0,1
Northern Ireland,2021-11-22,1,1623,1243.67532389501,0,1
Northern Ireland,2021-11-23,1,1668,1262.24575063056,0,1
Northern Ireland,2021-11-24,1,1616,1282.60530242531,0,1
Northern Ireland,2021-11-25,1,1616,1304.33953080779,0,1
Northern Ireland,2021-11-26,1,1615,1327.00675037232,0,1
Northern Ireland,2021-11-27,1,1631,1350.1491428615,0,1
Northern Ireland,2021-11-28,1,1640,1373.32904493698,0,1
Northern Ireland,2021-11-29,1,1743,1396.14665157268,0,1
Northern Ireland,2021-11-30,1,1729,1418.25963232748,0,1
Northern Ireland,2021-12-01,1,1752,1439.42497098028,0,1
Northern Ireland,2021-12-02,1,1754,1459.5315373484,0,1
Northern Ireland,2021-12-03,1,1779,1478.5839551917,0,1
Northern Ireland,2021-12-04,1,1789,1496.66800050976,0,1
Northern Ireland,2021-12-05,1,1781,1513.90552409887,0,1
Northern Ireland,2021-12-06,1,1716,1530.43683792697,0,1
Northern Ireland,2021-12-07,1,1702,1546.40240535775,0,1
Northern Ireland,2021-12-08,1,1674,1561.89578364196,0,1
Northern Ireland,2021-12-09,1,1692,1576.93668322768,0,1
Northern Ireland,2021-12-10,1,1663,1591.45685180833,0,1
Northern Ireland,2021-12-11,1,1652,1605.31647179183,0,1
Northern Ireland,2021-12-12,1,1683,1618.34697442314,0,1
Northern Ireland,2021-12-13,1,1743,1630.38062936795,0,1
Northern Ireland,2021-12-14,1,1755,1641.27117325226,0,1
Northern Ireland,2021-12-15,1,1844,1650.92309328527,0,1
Northern Ireland,2021-12-16,1,1880,1659.34526093641,0,1
Northern Ireland,2021-12-17,1,1983,1666.66199633424,0,1
Northern Ireland,2021-12-18,1,2056,1673.12039061789,0,1
Northern Ireland,2021-12-19,1,2210,1679.07733868679,0,1
Northern Ireland,2021-12-20,1,2351,1684.98324256429,0,1
Northern Ireland,2021-12-21,1,2551,1691.37964766083,0,1
Northern Ireland,2021-12-22,1,2255,1698.91539271079,0,1
Northern Ireland,2021-12-23,1,1998,1708.33616426175,0,1
Northern Ireland,2021-12-24,1,1691,1720.38328706685,0,1
Northern Ireland,2021-12-25,1,1392,1735.52064898039,0,1
Northern Ireland,2021-12-26,1,4212,1753.66695792325,0,1
Northern Ireland,2021-12-27,1,4422,1774.10257284959,0,1
Northern Ireland,2021-12-28,1,4984,1796.06968352823,0,1
Northern Ireland,2021-12-29,1,4984,1820.13498940246,0,1
Northern Ireland,2021-12-30,1,4984,1848.44179808747,0,1
Northern Ireland,2021-12-31,1,4984,1884.24935835993,0,1
Northern Ireland,2022-01-01,1,9330,1931.08340021197,0,1
Northern Ireland,2022-01-02,1,7067,1991.99345816558,0,1
Northern Ireland,2022-01-03,1,7378,2069.87167752315,0,1
Northern Ireland,2022-01-04,1,7268,2168.34971624405,0,1
Northern Ireland,2022-01-05,1,7762,2290.72631741848,0,1
Northern Ireland,2022-01-06,1,8299,2439.00462799741,0,1
Northern Ireland,2022-01-07,1,8685,2613.6141434151,0,1
Northern Ireland,2022-01-08,1,4828,2813.63807972637,0,1
Northern Ireland,2022-01-09,1,4226,3037.27074772789,0,1
Northern Ireland,2022-01-10,1,3670,3281.3785025536,0,1
Northern Ireland,2022-01-11,1,3171,3540.08785201546,0,1
Northern Ireland,2022-01-12,1,3058,3804.75333028866,0,1
Northern Ireland,2022-01-13,1,2881,4065.03611064261,0,1
Northern Ireland,2022-01-14,1,2965,4310.22059851417,0,1
Northern Ireland,2022-01-15,1,3059,4530.53166100944,0,1
Northern Ireland,2022-01-16,1,3278,4718.10935759958,0,1
Northern Ireland,2022-01-17,1,3406,4867.59402680196,0,1
Northern Ireland,2022-01-18,1,3494,4976.38987786769,0,1
Northern Ireland,2022-01-19,1,3609,5044.53984246812,0,1
Northern Ireland,2022-01-20,1,3687,5074.3922835005,0,1
Northern Ireland,2022-01-21,1,3777,5069.99025673255,0,1
Northern Ireland,2022-01-22,1,3912,5036.52508458341,0,1
Northern Ireland,2022-01-23,1,3902,4979.77061360212,0,1
Northern Ireland,2022-01-24,1,3954,4905.63721301659,0,1
Northern Ireland,2022-01-25,1,3979,4819.79103426039,0,1
Northern Ireland,2022-01-26,1,3995,4727.41958501513,0,1
Northern Ireland,2022-01-27,1,3996,4632.9725201826,0,1
Northern Ireland,2022-01-28,1,4029,4540.11109154909,0,1
Northern Ireland,2022-01-29,1,3971,4451.66577976787,0,1
Northern Ireland,2022-01-30,1,4026,4369.68945859417,0,1
Northern Ireland,2022-01-31,1,4021,4295.52306211101,0,1
Northern Ireland,2022-02-01,1,4034,4229.89112435353,0,1
Northern Ireland,2022-02-02,1,3979,4173.00015210709,0,1
