Country,transportation_type,date,mobility,Country_code
Italy,walking,2021-04-21,62.09,IT
Italy,driving,2021-04-22,82.49,IT
Italy,transit,2021-04-22,72.69,IT
Italy,walking,2021-04-22,62.79,IT
Italy,driving,2021-04-23,86.95,IT
Italy,transit,2021-04-23,74.66,IT
Italy,walking,2021-04-23,67.26,IT
Italy,driving,2021-04-24,81.52,IT
Italy,transit,2021-04-24,74.84,IT
Italy,walking,2021-04-24,77.15,IT
Italy,driving,2021-04-25,79.3,IT
Italy,transit,2021-04-25,79.77,IT
Italy,walking,2021-04-25,65.53,IT
Italy,driving,2021-04-26,89.63,IT
Italy,transit,2021-04-26,81.76,IT
Italy,walking,2021-04-26,65.92,IT
Italy,driving,2021-04-27,93.74,IT
Italy,transit,2021-04-27,83.52,IT
Italy,walking,2021-04-27,68.98,IT
Italy,driving,2021-04-28,96.91,IT
Italy,transit,2021-04-28,84.43,IT
Italy,walking,2021-04-28,72.99,IT
Italy,driving,2021-04-29,96.74,IT
Italy,transit,2021-04-29,84.24,IT
Italy,walking,2021-04-29,69.56,IT
Italy,driving,2021-04-30,113.46,IT
Italy,transit,2021-04-30,97.82,IT
Italy,walking,2021-04-30,87.19,IT
Italy,driving,2021-05-01,100.39,IT
Italy,transit,2021-05-01,84.94,IT
Italy,walking,2021-05-01,93.34,IT
Italy,driving,2021-05-02,119.83,IT
Italy,transit,2021-05-02,95.59,IT
Italy,walking,2021-05-02,99.32,IT
Italy,driving,2021-05-03,97.07,IT
Italy,transit,2021-05-03,92.21,IT
Italy,walking,2021-05-03,77.43,IT
Italy,driving,2021-05-04,98.83,IT
Italy,transit,2021-05-04,90.7,IT
Italy,walking,2021-05-04,78.15,IT
Italy,driving,2021-05-05,101.94,IT
Italy,transit,2021-05-05,93.11,IT
Italy,walking,2021-05-05,81.94,IT
Italy,driving,2021-05-06,105.05,IT
Italy,transit,2021-05-06,93.62,IT
Italy,walking,2021-05-06,84.1,IT
Italy,driving,2021-05-07,118.12,IT
Italy,transit,2021-05-07,101.96,IT
Italy,walking,2021-05-07,95.82,IT
Italy,driving,2021-05-08,127.14,IT
Italy,transit,2021-05-08,107.26,IT
Italy,walking,2021-05-08,132.14,IT
Italy,driving,2021-05-09,135.49,IT
Italy,transit,2021-05-09,101.87,IT
Italy,walking,2021-05-09,106.25,IT
Italy,driving,2021-05-10,100.5,IT
Italy,transit,2021-05-10,95.74,IT
Italy,walking,2021-05-10,76.49,IT
Italy,driving,2021-05-11,100.7,IT
Italy,transit,2021-05-11,92.46,IT
Italy,walking,2021-05-11,70.52,IT
Italy,driving,2021-05-12,106.93,IT
Italy,transit,2021-05-12,98.35,IT
Italy,walking,2021-05-12,84.03,IT
Italy,driving,2021-05-13,109.79,IT
Italy,transit,2021-05-13,98.14,IT
Italy,walking,2021-05-13,86.51,IT
Italy,driving,2021-05-14,116.29,IT
Italy,transit,2021-05-14,101.62,IT
Italy,walking,2021-05-14,90.33,IT
Italy,driving,2021-05-15,123.8,IT
Italy,transit,2021-05-15,108.21,IT
Italy,walking,2021-05-15,127.76,IT
Italy,driving,2021-05-16,124.32,IT
Italy,transit,2021-05-16,106.38,IT
Italy,walking,2021-05-16,101.47,IT
Italy,driving,2021-05-17,107.53,IT
Italy,transit,2021-05-17,103.02,IT
Italy,walking,2021-05-17,83.53,IT
Italy,driving,2021-05-18,109.54,IT
Italy,transit,2021-05-18,103.89,IT
Italy,walking,2021-05-18,86.1,IT
Italy,driving,2021-05-19,112.49,IT
Italy,transit,2021-05-19,106.26,IT
Italy,walking,2021-05-19,89.15,IT
Italy,driving,2021-05-20,115.97,IT
Italy,transit,2021-05-20,107.54,IT
Italy,walking,2021-05-20,95.29,IT
Italy,driving,2021-05-21,129.98,IT
Italy,transit,2021-05-21,115.12,IT
Italy,walking,2021-05-21,109.64,IT
Italy,driving,2021-05-22,140.44,IT
Italy,transit,2021-05-22,120.04,IT
Italy,walking,2021-05-22,144.46,IT
Italy,driving,2021-05-23,145.49,IT
Italy,transit,2021-05-23,118.35,IT
Italy,walking,2021-05-23,119.43,IT
Italy,driving,2021-05-24,114.84,IT
Italy,transit,2021-05-24,110.53,IT
Italy,walking,2021-05-24,83.24,IT
Italy,driving,2021-05-25,115.35,IT
Italy,transit,2021-05-25,111.53,IT
Italy,walking,2021-05-25,95.85,IT
Italy,driving,2021-05-26,119.12,IT
Italy,transit,2021-05-26,113.35,IT
Italy,walking,2021-05-26,97.14,IT
Italy,driving,2021-05-27,123.05,IT
Italy,transit,2021-05-27,113.07,IT
Italy,walking,2021-05-27,100.64,IT
Italy,driving,2021-05-28,141.68,IT
Italy,transit,2021-05-28,123.01,IT
Italy,walking,2021-05-28,116.06,IT
Italy,driving,2021-05-29,151.87,IT
Italy,transit,2021-05-29,128.82,IT
Italy,walking,2021-05-29,149.75,IT
Italy,driving,2021-05-30,153.01,IT
Italy,transit,2021-05-30,127.53,IT
Italy,walking,2021-05-30,128.73,IT
Italy,driving,2021-05-31,127.06,IT
Italy,transit,2021-05-31,127.14,IT
Italy,walking,2021-05-31,108.8,IT
Italy,driving,2021-06-01,137.81,IT
Italy,transit,2021-06-01,129.84,IT
Italy,walking,2021-06-01,118.47,IT
Italy,driving,2021-06-02,159.28,IT
Italy,transit,2021-06-02,131.36,IT
Italy,walking,2021-06-02,132.8,IT
Italy,driving,2021-06-03,136.92,IT
Italy,transit,2021-06-03,133.37,IT
Italy,walking,2021-06-03,116.63,IT
Italy,driving,2021-06-04,145.86,IT
Italy,transit,2021-06-04,137.29,IT
Italy,walking,2021-06-04,128.44,IT
Italy,driving,2021-06-05,151.46,IT
Italy,transit,2021-06-05,137.48,IT
Italy,walking,2021-06-05,149.73,IT
Italy,driving,2021-06-06,155.48,IT
Italy,transit,2021-06-06,134.06,IT
Italy,walking,2021-06-06,112.06,IT
Italy,driving,2021-06-07,124.94,IT
Italy,transit,2021-06-07,136.55,IT
Italy,walking,2021-06-07,101.51,IT
Italy,driving,2021-06-08,130.19,IT
Italy,transit,2021-06-08,139.22,IT
Italy,walking,2021-06-08,106.28,IT
Italy,driving,2021-06-09,134.72,IT
Italy,transit,2021-06-09,143.44,IT
Italy,walking,2021-06-09,112.36,IT
Italy,driving,2021-06-10,137.43,IT
Italy,transit,2021-06-10,144.79,IT
Italy,walking,2021-06-10,116.64,IT
Italy,driving,2021-06-11,151.39,IT
Italy,transit,2021-06-11,145.49,IT
Italy,walking,2021-06-11,128.3,IT
Italy,driving,2021-06-12,160.34,IT
Italy,transit,2021-06-12,149.23,IT
Italy,walking,2021-06-12,154.6,IT
Italy,driving,2021-06-13,167.56,IT
Italy,transit,2021-06-13,151.24,IT
Italy,walking,2021-06-13,119.45,IT
Italy,driving,2021-06-14,136.61,IT
Italy,transit,2021-06-14,151.24,IT
Italy,walking,2021-06-14,112.94,IT
Italy,driving,2021-06-15,139.75,IT
Italy,transit,2021-06-15,150.81,IT
Italy,walking,2021-06-15,117.58,IT
Italy,driving,2021-06-16,140.28,IT
Italy,transit,2021-06-16,151.03,IT
Italy,walking,2021-06-16,118.48,IT
Italy,driving,2021-06-17,145.4,IT
Italy,transit,2021-06-17,151.3,IT
Italy,walking,2021-06-17,121.61,IT
Italy,driving,2021-06-18,165.96,IT
Italy,transit,2021-06-18,158.71,IT
Italy,walking,2021-06-18,137.41,IT
Italy,driving,2021-06-19,173.23,IT
Italy,transit,2021-06-19,159.81,IT
Italy,walking,2021-06-19,162.23,IT
Italy,driving,2021-06-20,164.33,IT
Italy,transit,2021-06-20,154.52,IT
Italy,walking,2021-06-20,120.31,IT
Italy,driving,2021-06-21,144.84,IT
Italy,transit,2021-06-21,156.86,IT
Italy,walking,2021-06-21,118.63,IT
Italy,driving,2021-06-22,149.06,IT
Italy,transit,2021-06-22,161.91,IT
Italy,walking,2021-06-22,122.59,IT
Italy,driving,2021-06-23,150.62,IT
Italy,transit,2021-06-23,160.31,IT
Italy,walking,2021-06-23,124.06,IT
Italy,driving,2021-06-24,156.62,IT
Italy,transit,2021-06-24,162.2,IT
Italy,walking,2021-06-24,130.96,IT
Italy,driving,2021-06-25,179.81,IT
Italy,transit,2021-06-25,170.28,IT
Italy,walking,2021-06-25,150.52,IT
Italy,driving,2021-06-26,178.58,IT
Italy,transit,2021-06-26,170.86,IT
Italy,walking,2021-06-26,167.01,IT
Italy,driving,2021-06-27,182.73,IT
Italy,transit,2021-06-27,167.88,IT
Italy,walking,2021-06-27,131.47,IT
Italy,driving,2021-06-28,152.68,IT
Italy,transit,2021-06-28,169.4,IT
Italy,walking,2021-06-28,126.47,IT
Italy,driving,2021-06-29,153.21,IT
Italy,transit,2021-06-29,167.92,IT
Italy,walking,2021-06-29,127.18,IT
Italy,driving,2021-06-30,157.47,IT
