country,transportation_type,date,mobility
Wales,transit,2020-03-14,69.79
England,driving,2020-03-15,76.05
England,walking,2020-03-15,72.31
England,transit,2020-03-15,67.18
NorthernIreland,driving,2020-03-15,66.07
NorthernIreland,walking,2020-03-15,71.08
NorthernIreland,transit,2020-03-15,52.38
Scotland,driving,2020-03-15,77.94
Scotland,walking,2020-03-15,83.48
Scotland,transit,2020-03-15,69.99
Wales,driving,2020-03-15,77.84
Wales,walking,2020-03-15,80.2
Wales,transit,2020-03-15,57.69
England,driving,2020-03-16,78.91
England,walking,2020-03-16,75.27
England,transit,2020-03-16,61.35
NorthernIreland,driving,2020-03-16,75.22
NorthernIreland,walking,2020-03-16,81.14
NorthernIreland,transit,2020-03-16,51.36
Scotland,driving,2020-03-16,79.63
Scotland,walking,2020-03-16,75.43
Scotland,transit,2020-03-16,63.36
Wales,driving,2020-03-16,81.63
Wales,walking,2020-03-16,87.62
Wales,transit,2020-03-16,64.7
England,driving,2020-03-17,69.58
England,walking,2020-03-17,61.64
England,transit,2020-03-17,49.49
NorthernIreland,driving,2020-03-17,67.22
NorthernIreland,walking,2020-03-17,78.34
NorthernIreland,transit,2020-03-17,41.99
Scotland,driving,2020-03-17,73.84
Scotland,walking,2020-03-17,67.22
Scotland,transit,2020-03-17,51.12
Wales,driving,2020-03-17,70.8
Wales,walking,2020-03-17,72.76
Wales,transit,2020-03-17,51.07
England,driving,2020-03-18,66.25
England,walking,2020-03-18,55.34
England,transit,2020-03-18,43.34
NorthernIreland,driving,2020-03-18,66.87
NorthernIreland,walking,2020-03-18,63.8
NorthernIreland,transit,2020-03-18,41
Scotland,driving,2020-03-18,69.75
Scotland,walking,2020-03-18,60.38
Scotland,transit,2020-03-18,44.22
Wales,driving,2020-03-18,67.15
Wales,walking,2020-03-18,65.39
Wales,transit,2020-03-18,45.51
England,driving,2020-03-19,66.61
England,walking,2020-03-19,52.81
England,transit,2020-03-19,41.4
NorthernIreland,driving,2020-03-19,70.28
NorthernIreland,walking,2020-03-19,63.19
NorthernIreland,transit,2020-03-19,37.84
Scotland,driving,2020-03-19,71.6
Scotland,walking,2020-03-19,63.32
Scotland,transit,2020-03-19,44.16
Wales,driving,2020-03-19,68.27
Wales,walking,2020-03-19,64.31
Wales,transit,2020-03-19,42.04
England,driving,2020-03-20,67.67
England,walking,2020-03-20,56.3
England,transit,2020-03-20,37.74
NorthernIreland,driving,2020-03-20,81.3
NorthernIreland,walking,2020-03-20,73.53
NorthernIreland,transit,2020-03-20,37.88
Scotland,driving,2020-03-20,78.64
Scotland,walking,2020-03-20,71.01
Scotland,transit,2020-03-20,41.67
Wales,driving,2020-03-20,73.93
Wales,walking,2020-03-20,79.56
Wales,transit,2020-03-20,40.45
England,driving,2020-03-21,55.7
England,walking,2020-03-21,51.62
England,transit,2020-03-21,30
NorthernIreland,driving,2020-03-21,63.39
NorthernIreland,walking,2020-03-21,60.02
NorthernIreland,transit,2020-03-21,30.4
Scotland,driving,2020-03-21,63.51
Scotland,walking,2020-03-21,54.97
Scotland,transit,2020-03-21,31.07
Wales,driving,2020-03-21,65.46
Wales,walking,2020-03-21,71.07
Wales,transit,2020-03-21,30.96
England,driving,2020-03-22,45.86
England,walking,2020-03-22,41.33
England,transit,2020-03-22,27.93
NorthernIreland,driving,2020-03-22,49.99
NorthernIreland,walking,2020-03-22,44.09
NorthernIreland,transit,2020-03-22,27.03
Scotland,driving,2020-03-22,54.6
Scotland,walking,2020-03-22,46.73
Scotland,transit,2020-03-22,30.82
Wales,driving,2020-03-22,52.98
Wales,walking,2020-03-22,54.12
Wales,transit,2020-03-22,29.8
England,driving,2020-03-23,51.92
England,walking,2020-03-23,45.27
England,transit,2020-03-23,27.26
NorthernIreland,driving,2020-03-23,52.98
NorthernIreland,walking,2020-03-23,52.66
NorthernIreland,transit,2020-03-23,28.02
Scotland,driving,2020-03-23,54.12
Scotland,walking,2020-03-23,46.71
Scotland,transit,2020-03-23,30.13
Wales,driving,2020-03-23,56.46
Wales,walking,2020-03-23,61.7
Wales,transit,2020-03-23,28.55
England,driving,2020-03-24,38.04
England,walking,2020-03-24,36.64
England,transit,2020-03-24,19.42
NorthernIreland,driving,2020-03-24,43.59
NorthernIreland,walking,2020-03-24,49.7
NorthernIreland,transit,2020-03-24,22.64
Scotland,driving,2020-03-24,39.2
Scotland,walking,2020-03-24,37.5
Scotland,transit,2020-03-24,20.17
Wales,driving,2020-03-24,40.83
Wales,walking,2020-03-24,51.89
Wales,transit,2020-03-24,20.85
England,driving,2020-03-25,35.97
England,walking,2020-03-25,38.15
England,transit,2020-03-25,17.77
NorthernIreland,driving,2020-03-25,41.21
NorthernIreland,walking,2020-03-25,47.83
NorthernIreland,transit,2020-03-25,19.68
Scotland,driving,2020-03-25,36.19
Scotland,walking,2020-03-25,38.13
Scotland,transit,2020-03-25,17.89
Wales,driving,2020-03-25,38.35
Wales,walking,2020-03-25,55.24
Wales,transit,2020-03-25,22.66
England,driving,2020-03-26,34.87
England,walking,2020-03-26,37.61
England,transit,2020-03-26,16.89
NorthernIreland,driving,2020-03-26,43.1
NorthernIreland,walking,2020-03-26,53
NorthernIreland,transit,2020-03-26,19.06
Scotland,driving,2020-03-26,36.19
Scotland,walking,2020-03-26,38.44
Scotland,transit,2020-03-26,16.88
Wales,driving,2020-03-26,37.88
Wales,walking,2020-03-26,55.46
Wales,transit,2020-03-26,20.66
England,driving,2020-03-27,36.43
England,walking,2020-03-27,39.86
England,transit,2020-03-27,16.43
NorthernIreland,driving,2020-03-27,47.62
NorthernIreland,walking,2020-03-27,58.84
NorthernIreland,transit,2020-03-27,20.46
Scotland,driving,2020-03-27,39.62
Scotland,walking,2020-03-27,43.21
Scotland,transit,2020-03-27,17.67
Wales,driving,2020-03-27,39.76
Wales,walking,2020-03-27,60.25
Wales,transit,2020-03-27,19.19
England,driving,2020-03-28,29.09
England,walking,2020-03-28,36.48
England,transit,2020-03-28,15.31
NorthernIreland,driving,2020-03-28,38.66
NorthernIreland,walking,2020-03-28,52.31
NorthernIreland,transit,2020-03-28,20.09
Scotland,driving,2020-03-28,33.35
Scotland,walking,2020-03-28,41.88
Scotland,transit,2020-03-28,15.42
Wales,driving,2020-03-28,31.37
Wales,walking,2020-03-28,50.76
Wales,transit,2020-03-28,18.86
England,driving,2020-03-29,24.36
England,walking,2020-03-29,28.5
England,transit,2020-03-29,15.2
NorthernIreland,driving,2020-03-29,27.54
NorthernIreland,walking,2020-03-29,39.9
NorthernIreland,transit,2020-03-29,18.08
Scotland,driving,2020-03-29,27.77
Scotland,walking,2020-03-29,37.52
Scotland,transit,2020-03-29,16.68
Wales,driving,2020-03-29,26.58
Wales,walking,2020-03-29,41.76
Wales,transit,2020-03-29,18.48
England,driving,2020-03-30,32.42
England,walking,2020-03-30,33.42
England,transit,2020-03-30,16.73
NorthernIreland,driving,2020-03-30,39.36
NorthernIreland,walking,2020-03-30,48.09
NorthernIreland,transit,2020-03-30,22.43
Scotland,driving,2020-03-30,34.94
Scotland,walking,2020-03-30,41.36
Scotland,transit,2020-03-30,17.66
Wales,driving,2020-03-30,35.66
Wales,walking,2020-03-30,48.44
Wales,transit,2020-03-30,20.78
England,driving,2020-03-31,33.98
England,walking,2020-03-31,37.57
England,transit,2020-03-31,16.21
NorthernIreland,driving,2020-03-31,40.99
NorthernIreland,walking,2020-03-31,51.29
NorthernIreland,transit,2020-03-31,18.69
Scotland,driving,2020-03-31,36.64
Scotland,walking,2020-03-31,44.24
Scotland,transit,2020-03-31,18.59
Wales,driving,2020-03-31,37.79
Wales,walking,2020-03-31,56.4
Wales,transit,2020-03-31,20.61
England,driving,2020-04-01,33.68
England,walking,2020-04-01,37.23
England,transit,2020-04-01,15.82
NorthernIreland,driving,2020-04-01,40.39
NorthernIreland,walking,2020-04-01,49.65
NorthernIreland,transit,2020-04-01,19.88
Scotland,driving,2020-04-01,36.68
Scotland,walking,2020-04-01,42.74
Scotland,transit,2020-04-01,18.12
Wales,driving,2020-04-01,37.45
Wales,walking,2020-04-01,52.09
Wales,transit,2020-04-01,19.59
England,driving,2020-04-02,33.84
England,walking,2020-04-02,37.79
England,transit,2020-04-02,15.78
NorthernIreland,driving,2020-04-02,41.41
NorthernIreland,walking,2020-04-02,47.62
NorthernIreland,transit,2020-04-02,19.27
Scotland,driving,2020-04-02,36.52
Scotland,walking,2020-04-02,39.81
Scotland,transit,2020-04-02,16.76
Wales,driving,2020-04-02,37.23
Wales,walking,2020-04-02,53.03
Wales,transit,2020-04-02,19.92
England,driving,2020-04-03,37.03
England,walking,2020-04-03,41.69
England,transit,2020-04-03,15.4
NorthernIreland,driving,2020-04-03,49.87
NorthernIreland,walking,2020-04-03,60.9
NorthernIreland,transit,2020-04-03,18
Scotland,driving,2020-04-03,40.87
Scotland,walking,2020-04-03,44.87
Scotland,transit,2020-04-03,15.91
Wales,driving,2020-04-03,40.85
Wales,walking,2020-04-03,62.76
Wales,transit,2020-04-03,22.31
England,driving,2020-04-04,30.94
England,walking,2020-04-04,42.1
England,transit,2020-04-04,14.26
NorthernIreland,driving,2020-04-04,40.83
NorthernIreland,walking,2020-04-04,53.81
NorthernIreland,transit,2020-04-04,19.52
Scotland,driving,2020-04-04,35.94
Scotland,walking,2020-04-04,43.53
Scotland,transit,2020-04-04,15.52
Wales,driving,2020-04-04,34.05
Wales,walking,2020-04-04,58.43
Wales,transit,2020-04-04,19
England,driving,2020-04-05,26.61
England,walking,2020-04-05,36.27
England,transit,2020-04-05,14.67
NorthernIreland,driving,2020-04-05,31.23
NorthernIreland,walking,2020-04-05,41.2
NorthernIreland,transit,2020-04-05,17.21
Scotland,driving,2020-04-05,30.37
Scotland,walking,2020-04-05,38.36
Scotland,transit,2020-04-05,16.53
Wales,driving,2020-04-05,29.07
Wales,walking,2020-04-05,46.61
Wales,transit,2020-04-05,18.39
England,driving,2020-04-06,34.33
England,walking,2020-04-06,36
England,transit,2020-04-06,15.63
NorthernIreland,driving,2020-04-06,43.09
NorthernIreland,walking,2020-04-06,49.77
NorthernIreland,transit,2020-04-06,18.2
Scotland,driving,2020-04-06,36.75
Scotland,walking,2020-04-06,43.2
Scotland,transit,2020-04-06,17.79
Wales,driving,2020-04-06,38.23
Wales,walking,2020-04-06,54.78
Wales,transit,2020-04-06,19.65
England,driving,2020-04-07,35.55
England,walking,2020-04-07,40.48
England,transit,2020-04-07,15.39
NorthernIreland,driving,2020-04-07,44.87
NorthernIreland,walking,2020-04-07,60.34
NorthernIreland,transit,2020-04-07,22.06
Scotland,driving,2020-04-07,38.96
Scotland,walking,2020-04-07,47.16
Scotland,transit,2020-04-07,17.36
Wales,driving,2020-04-07,39.8
Wales,walking,2020-04-07,60.37
Wales,transit,2020-04-07,19.74
England,driving,2020-04-08,36.21
England,walking,2020-04-08,40.59
England,transit,2020-04-08,15.41
NorthernIreland,driving,2020-04-08,45.8
NorthernIreland,walking,2020-04-08,60.25
NorthernIreland,transit,2020-04-08,21.57
Scotland,driving,2020-04-08,39.06
Scotland,walking,2020-04-08,45.15
Scotland,transit,2020-04-08,17.27
Wales,driving,2020-04-08,39.7
Wales,walking,2020-04-08,62.7
Wales,transit,2020-04-08,20.72
England,driving,2020-04-09,37.51
England,walking,2020-04-09,42.5
England,transit,2020-04-09,15.3
NorthernIreland,driving,2020-04-09,48.81
NorthernIreland,walking,2020-04-09,62.86
NorthernIreland,transit,2020-04-09,22.88
Scotland,driving,2020-04-09,41.12
Scotland,walking,2020-04-09,45.25
Scotland,transit,2020-04-09,16.7
Wales,driving,2020-04-09,41.33
Wales,walking,2020-04-09,66.39
Wales,transit,2020-04-09,19.19
England,driving,2020-04-10,33.36
England,walking,2020-04-10,43.75
England,transit,2020-04-10,14.76
NorthernIreland,driving,2020-04-10,52.04
NorthernIreland,walking,2020-04-10,70.94
NorthernIreland,transit,2020-04-10,20.13
Scotland,driving,2020-04-10,43.33
Scotland,walking,2020-04-10,52.93
Scotland,transit,2020-04-10,16.71
Wales,driving,2020-04-10,36.8
Wales,walking,2020-04-10,61.95
Wales,transit,2020-04-10,17.87
England,driving,2020-04-11,30.91
England,walking,2020-04-11,42.95
England,transit,2020-04-11,14
NorthernIreland,driving,2020-04-11,43.5
NorthernIreland,walking,2020-04-11,66.45
NorthernIreland,transit,2020-04-11,17.54
Scotland,driving,2020-04-11,38.93
Scotland,walking,2020-04-11,52.74
Scotland,transit,2020-04-11,16.17
Wales,driving,2020-04-11,33.78
Wales,walking,2020-04-11,60.98
Wales,transit,2020-04-11,17.44
England,driving,2020-04-12,23.93
England,walking,2020-04-12,34.01
England,transit,2020-04-12,13.29
NorthernIreland,driving,2020-04-12,27.72
NorthernIreland,walking,2020-04-12,41.96
NorthernIreland,transit,2020-04-12,18.94
Scotland,driving,2020-04-12,29.82
Scotland,walking,2020-04-12,40.02
Scotland,transit,2020-04-12,15.69
Wales,driving,2020-04-12,25.69
Wales,walking,2020-04-12,48.2
Wales,transit,2020-04-12,17.68
England,driving,2020-04-13,29.16
England,walking,2020-04-13,35.5
England,transit,2020-04-13,14.99
NorthernIreland,driving,2020-04-13,35.07
NorthernIreland,walking,2020-04-13,56.63
NorthernIreland,transit,2020-04-13,21.73
Scotland,driving,2020-04-13,34.66
Scotland,walking,2020-04-13,47.41
Scotland,transit,2020-04-13,18.96
Wales,driving,2020-04-13,31.77
Wales,walking,2020-04-13,56.41
Wales,transit,2020-04-13,21.35
England,driving,2020-04-14,38.2
England,walking,2020-04-14,43.67
England,transit,2020-04-14,16.12
NorthernIreland,driving,2020-04-14,43.66
NorthernIreland,walking,2020-04-14,71.04
NorthernIreland,transit,2020-04-14,24.36
Scotland,driving,2020-04-14,41.87
Scotland,walking,2020-04-14,53.62
Scotland,transit,2020-04-14,18.72
Wales,driving,2020-04-14,42.94
Wales,walking,2020-04-14,71.72
Wales,transit,2020-04-14,20.88
England,driving,2020-04-15,39.43
England,walking,2020-04-15,46.45
England,transit,2020-04-15,16.41
NorthernIreland,driving,2020-04-15,50.08
NorthernIreland,walking,2020-04-15,80.03
NorthernIreland,transit,2020-04-15,26.25
Scotland,driving,2020-04-15,43.57
Scotland,walking,2020-04-15,56.95
Scotland,transit,2020-04-15,18.56
Wales,driving,2020-04-15,44.14
Wales,walking,2020-04-15,75.54
Wales,transit,2020-04-15,23.07
England,driving,2020-04-16,39.47
England,walking,2020-04-16,45.45
England,transit,2020-04-16,16.04
NorthernIreland,driving,2020-04-16,52.86
NorthernIreland,walking,2020-04-16,82.18
NorthernIreland,transit,2020-04-16,28.76
Scotland,driving,2020-04-16,43.12
Scotland,walking,2020-04-16,51.88
Scotland,transit,2020-04-16,17.7
Wales,driving,2020-04-16,44.63
Wales,walking,2020-04-16,71.74
Wales,transit,2020-04-16,22.11
England,driving,2020-04-17,40.87
England,walking,2020-04-17,42.38
England,transit,2020-04-17,15.44
NorthernIreland,driving,2020-04-17,56.7
NorthernIreland,walking,2020-04-17,81.85
NorthernIreland,transit,2020-04-17,23.05
Scotland,driving,2020-04-17,47.84
Scotland,walking,2020-04-17,55.4
Scotland,transit,2020-04-17,17.72
Wales,driving,2020-04-17,45.31
Wales,walking,2020-04-17,66.35
Wales,transit,2020-04-17,19.41
England,driving,2020-04-18,34.33
England,walking,2020-04-18,40.13
England,transit,2020-04-18,14.61
NorthernIreland,driving,2020-04-18,48.14
NorthernIreland,walking,2020-04-18,69.94
NorthernIreland,transit,2020-04-18,23.83
Scotland,driving,2020-04-18,42.25
Scotland,walking,2020-04-18,56.89
Scotland,transit,2020-04-18,17.05
Wales,driving,2020-04-18,37.15
Wales,walking,2020-04-18,58.67
Wales,transit,2020-04-18,18.64
England,driving,2020-04-19,31.53
England,walking,2020-04-19,43.13
England,transit,2020-04-19,15.44
NorthernIreland,driving,2020-04-19,35.58
NorthernIreland,walking,2020-04-19,57.33
NorthernIreland,transit,2020-04-19,20.79
Scotland,driving,2020-04-19,35.71
Scotland,walking,2020-04-19,52.13
Scotland,transit,2020-04-19,18.59
Wales,driving,2020-04-19,32.74
Wales,walking,2020-04-19,59.12
Wales,transit,2020-04-19,20.83
England,driving,2020-04-20,39.46
England,walking,2020-04-20,43.22
England,transit,2020-04-20,17.03
NorthernIreland,driving,2020-04-20,49.38
NorthernIreland,walking,2020-04-20,68.08
NorthernIreland,transit,2020-04-20,25.06
Scotland,driving,2020-04-20,43.35
Scotland,walking,2020-04-20,54.5
Scotland,transit,2020-04-20,19.9
Wales,driving,2020-04-20,43.05
Wales,walking,2020-04-20,67.72
Wales,transit,2020-04-20,22.14
England,driving,2020-04-21,40.56
England,walking,2020-04-21,43.92
England,transit,2020-04-21,16.84
NorthernIreland,driving,2020-04-21,51.58
NorthernIreland,walking,2020-04-21,67.17
NorthernIreland,transit,2020-04-21,23.38
Scotland,driving,2020-04-21,45.3
Scotland,walking,2020-04-21,54.76
Scotland,transit,2020-04-21,19.32
Wales,driving,2020-04-21,45.02
Wales,walking,2020-04-21,69.59
Wales,transit,2020-04-21,21.79
England,driving,2020-04-22,41.49
England,walking,2020-04-22,45.11
England,transit,2020-04-22,16.81
NorthernIreland,driving,2020-04-22,52.18
NorthernIreland,walking,2020-04-22,70.33
NorthernIreland,transit,2020-04-22,22.68
Scotland,driving,2020-04-22,45.17
Scotland,walking,2020-04-22,53.26
Scotland,transit,2020-04-22,19.12
Wales,driving,2020-04-22,45.53
Wales,walking,2020-04-22,67.65
Wales,transit,2020-04-22,24.02
England,driving,2020-04-23,41.74
England,walking,2020-04-23,44.87
England,transit,2020-04-23,16.81
NorthernIreland,driving,2020-04-23,52.56
NorthernIreland,walking,2020-04-23,69
NorthernIreland,transit,2020-04-23,21.36
Scotland,driving,2020-04-23,46.65
Scotland,walking,2020-04-23,53.32
Scotland,transit,2020-04-23,18.43
Wales,driving,2020-04-23,45.56
Wales,walking,2020-04-23,68.47
Wales,transit,2020-04-23,21.16
England,driving,2020-04-24,44.85
England,walking,2020-04-24,48.11
England,transit,2020-04-24,16.45
NorthernIreland,driving,2020-04-24,60.08
NorthernIreland,walking,2020-04-24,75.4
NorthernIreland,transit,2020-04-24,23.5
Scotland,driving,2020-04-24,51.65
Scotland,walking,2020-04-24,59.36
Scotland,transit,2020-04-24,18.04
Wales,driving,2020-04-24,49.42
Wales,walking,2020-04-24,71.25
Wales,transit,2020-04-24,21.38
England,driving,2020-04-25,38.34
England,walking,2020-04-25,48.17
England,transit,2020-04-25,16.17
NorthernIreland,driving,2020-04-25,48.3
NorthernIreland,walking,2020-04-25,65.15
NorthernIreland,transit,2020-04-25,22.72
Scotland,driving,2020-04-25,44.96
Scotland,walking,2020-04-25,56.98
Scotland,transit,2020-04-25,18.64
Wales,driving,2020-04-25,40.63
Wales,walking,2020-04-25,67.95
Wales,transit,2020-04-25,19.82
England,driving,2020-04-26,34.53
England,walking,2020-04-26,43.41
England,transit,2020-04-26,16.77
NorthernIreland,driving,2020-04-26,37.95
NorthernIreland,walking,2020-04-26,49.86
NorthernIreland,transit,2020-04-26,21.49
Scotland,driving,2020-04-26,38.25
Scotland,walking,2020-04-26,46.3
Scotland,transit,2020-04-26,18.64
Wales,driving,2020-04-26,35.77
Wales,walking,2020-04-26,58.25
Wales,transit,2020-04-26,21.62
England,driving,2020-04-27,41.35
England,walking,2020-04-27,40.28
England,transit,2020-04-27,17.39
NorthernIreland,driving,2020-04-27,49.98
NorthernIreland,walking,2020-04-27,54.24
NorthernIreland,transit,2020-04-27,23.09
Scotland,driving,2020-04-27,44.13
Scotland,walking,2020-04-27,46.89
Scotland,transit,2020-04-27,19.37
Wales,driving,2020-04-27,45.04
Wales,walking,2020-04-27,60.85
Wales,transit,2020-04-27,18.52
England,driving,2020-04-28,40.96
England,walking,2020-04-28,33.47
England,transit,2020-04-28,16.49
NorthernIreland,driving,2020-04-28,51.21
NorthernIreland,walking,2020-04-28,57.85
NorthernIreland,transit,2020-04-28,21.45
Scotland,driving,2020-04-28,46.24
Scotland,walking,2020-04-28,48.03
Scotland,transit,2020-04-28,18.69
Wales,driving,2020-04-28,45.23
Wales,walking,2020-04-28,54.68
